idx,code,parent_code,depth,height,children_b,descendants_S,subtree_size,n_siblings,is_leaf,A_cumul_anc_logb,sector_share,b_eff,angular_log1p_b,radial_logS_over_h,k_orig_allnorm,mult_orig_allnorm,k_children_int,mult_children_int,k_desc_int,mult_desc_int,k_sustained_int,mult_sustained_int,k_pos_B1,mult_pos_B1,k_margin,mult_margin,norm_s1,norm_s3,norm_s8
14894,L56,SEC_L55-L59,3,1,8,8,9,5,False,7.2298,0.0007246377,9.0,2.1972,2.1972,-0.2361,1.6036,0.5269,0.3486,-0.7327,4.329,0.6294,0.284,-0.1928,1.4705,-0.3666,2.0816,0.9745,0.9033,0.7128
14903,L57,SEC_L55-L59,3,1,8,8,9,5,False,7.2298,0.0007246377,9.0,2.1972,2.1972,-0.2361,1.6036,0.5269,0.3486,-0.7327,4.329,0.6294,0.284,-0.1928,1.4705,-0.3666,2.0816,0.9771,0.9035,0.7231
14912,L58,SEC_L55-L59,3,1,3,3,4,5,False,7.2298,0.0007246377,4.0,1.3863,1.3863,-0.6959,4.0223,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.4815,2.6198,-0.3666,2.0816,0.9651,0.9037,0.723
14916,L59,SEC_L55-L59,3,1,3,3,4,5,False,7.2298,0.0007246377,4.0,1.3863,1.3863,-0.6959,4.0223,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.4815,2.6198,-0.3666,2.0816,0.9687,0.911,0.7124
14921,L60,SEC_L60-L75,3,1,8,8,9,14,False,8.1461,0.0002898551,9.0,2.1972,2.1972,-0.2361,1.6036,0.5269,0.3486,-0.7327,4.329,0.6294,0.284,0.1647,0.7193,-0.3666,2.0816,0.9714,0.8884,0.7204
14930,L62,SEC_L60-L75,3,0,0,0,1,14,True,8.1461,0.0002898551,1.0,0.0,0.0,-1.0,7.3891,1.0,0.1353,0.5034,0.3654,-0.7692,4.6569,1.0,0.1353,-0.3666,2.0816,0.9885,0.9443,0.7846
14931,L63,SEC_L60-L75,3,1,5,5,6,14,False,8.1461,0.0002898551,6.0,1.7918,1.7918,-0.492,2.6754,-0.0412,1.0858,-0.8521,5.4968,-0.0207,1.0422,0.0024,0.9951,-0.3666,2.0816,0.9695,0.9061,0.7052
14937,L64,SEC_L60-L75,3,1,3,3,4,14,False,8.1461,0.0002898551,4.0,1.3863,1.3863,-0.6959,4.0223,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.1534,1.359,-0.3666,2.0816,0.9685,0.9076,0.7305
14941,L65,SEC_L60-L75,3,1,5,5,6,14,False,8.1461,0.0002898551,6.0,1.7918,1.7918,-0.492,2.6754,-0.0412,1.0858,-0.8521,5.4968,-0.0207,1.0422,0.0024,0.9951,-0.3666,2.0816,0.9658,0.9032,0.7177
14947,L66,SEC_L60-L75,3,2,7,13,14,14,False,8.1461,0.0002898551,3.7417,2.0794,1.3195,-0.3158,1.8808,0.35,0.4966,-0.5749,3.1576,-0.6112,3.3954,0.1169,0.7915,-0.3666,2.0816,0.9679,0.8719,0.6826
14961,L67,SEC_L60-L75,3,1,4,4,5,14,False,8.1461,0.0002898551,5.0,1.6094,1.6094,-0.5902,3.2554,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.0684,1.1467,-0.3666,2.0816,0.9648,0.9077,0.7183
14966,L68,SEC_L60-L75,3,1,6,6,7,14,False,8.1461,0.0002898551,7.0,1.9459,1.9459,-0.4009,2.2295,0.1612,0.7244,-0.8095,5.0485,0.2109,0.6559,0.0634,0.881,-0.3666,2.0816,0.9693,0.8917,0.6929
14973,L70,SEC_L60-L75,3,1,8,8,9,14,False,8.1461,0.0002898551,9.0,2.1972,2.1972,-0.2361,1.6036,0.5269,0.3486,-0.7327,4.329,0.6294,0.284,0.1647,0.7193,-0.3666,2.0816,0.973,0.8865,0.7243
