idx,code,parent_code,type,chapter,section,depth,branching_factor,subtree_size,is_leaf,description
44290,Y37.2,Y37,diagnosis,20,SEC_Y35-Y38,4,9,27,0,Military operations involving other explosions and fragments
44291,Y37.20,Y37.2,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving unspecified explosion and fragments
44292,Y37.200,Y37.20,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving unspecified explosion and fragments, military personnel"
44293,Y37.201,Y37.20,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving unspecified explosion and fragments, civilian"
44294,Y37.21,Y37.2,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving explosion of aerial bomb
44295,Y37.210,Y37.21,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving explosion of aerial bomb, military personnel"
44296,Y37.211,Y37.21,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving explosion of aerial bomb, civilian"
44297,Y37.22,Y37.2,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving explosion of guided missile
44298,Y37.220,Y37.22,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving explosion of guided missile, military personnel"
44299,Y37.221,Y37.22,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving explosion of guided missile, civilian"
44300,Y37.23,Y37.2,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving explosion of improvised explosive device [IED]
44301,Y37.230,Y37.23,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving explosion of improvised explosive device [IED], military personnel"
44302,Y37.231,Y37.23,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving explosion of improvised explosive device [IED], civilian"
44303,Y37.24,Y37.2,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device
44304,Y37.240,Y37.24,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, military personnel"
44305,Y37.241,Y37.24,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, civilian"
44306,Y37.25,Y37.2,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving fragments from munitions
44307,Y37.250,Y37.25,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving fragments from munitions, military personnel"
44308,Y37.251,Y37.25,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving fragments from munitions, civilian"
44309,Y37.26,Y37.2,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving fragments of improvised explosive device [IED]
44310,Y37.260,Y37.26,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving fragments of improvised explosive device [IED], military personnel"
44311,Y37.261,Y37.26,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving fragments of improvised explosive device [IED], civilian"
44312,Y37.27,Y37.2,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving fragments from weapons
44313,Y37.270,Y37.27,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving fragments from weapons, military personnel"
44314,Y37.271,Y37.27,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving fragments from weapons, civilian"
44315,Y37.29,Y37.2,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving other explosions and fragments
44316,Y37.290,Y37.29,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving other explosions and fragments, military personnel"
44317,Y37.291,Y37.29,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving other explosions and fragments, civilian"
44318,Y37.3,Y37,diagnosis,20,SEC_Y35-Y38,4,5,15,0,"Military operations involving fires, conflagrations and hot substances"
44319,Y37.30,Y37.3,diagnosis,20,SEC_Y35-Y38,5,2,2,0,"Military operations involving unspecified fire, conflagration and hot substance"
44320,Y37.300,Y37.30,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving unspecified fire, conflagration and hot substance, military personnel"
44321,Y37.301,Y37.30,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving unspecified fire, conflagration and hot substance, civilian"
44322,Y37.31,Y37.3,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving gasoline bomb
44323,Y37.310,Y37.31,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving gasoline bomb, military personnel"
44324,Y37.311,Y37.31,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving gasoline bomb, civilian"
44325,Y37.32,Y37.3,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving incendiary bullet
44326,Y37.320,Y37.32,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving incendiary bullet, military personnel"
44327,Y37.321,Y37.32,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving incendiary bullet, civilian"
44328,Y37.33,Y37.3,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving flamethrower
44329,Y37.330,Y37.33,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving flamethrower, military personnel"
44330,Y37.331,Y37.33,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving flamethrower, civilian"
44331,Y37.39,Y37.3,diagnosis,20,SEC_Y35-Y38,5,2,2,0,"Military operations involving other fires, conflagrations and hot substances"
44332,Y37.390,Y37.39,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving other fires, conflagrations and hot substances, military personnel"
44333,Y37.391,Y37.39,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving other fires, conflagrations and hot substances, civilian"
44334,Y37.4,Y37,diagnosis,20,SEC_Y35-Y38,4,8,24,0,Military operations involving firearm discharge and other forms of conventional warfare
44335,Y37.41,Y37.4,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving rubber bullets
44336,Y37.410,Y37.41,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving rubber bullets, military personnel"
44337,Y37.411,Y37.41,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving rubber bullets, civilian"
44338,Y37.42,Y37.4,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving firearms pellets
44339,Y37.420,Y37.42,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving firearms pellets, military personnel"
44340,Y37.421,Y37.42,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving firearms pellets, civilian"
44341,Y37.43,Y37.4,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving other firearms discharge
44342,Y37.430,Y37.43,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving other firearms discharge, military personnel"
44343,Y37.431,Y37.43,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving other firearms discharge, civilian"
44344,Y37.44,Y37.4,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving unarmed hand to hand combat
44345,Y37.440,Y37.44,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving unarmed hand to hand combat, military personnel"
44346,Y37.441,Y37.44,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving unarmed hand to hand combat, civilian"
44347,Y37.45,Y37.4,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving combat using blunt or piercing object
44348,Y37.450,Y37.45,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving combat using blunt or piercing object, military personnel"
44349,Y37.451,Y37.45,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving combat using blunt or piercing object, civilian"
44350,Y37.46,Y37.4,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving intentional restriction of air and airway
44351,Y37.460,Y37.46,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving intentional restriction of air and airway, military personnel"
44352,Y37.461,Y37.46,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving intentional restriction of air and airway, civilian"
44353,Y37.47,Y37.4,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving unintentional restriction of air and airway
44354,Y37.470,Y37.47,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving unintentional restriction of air and airway, military personnel"
44355,Y37.471,Y37.47,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving unintentional restriction of air and airway, civilian"
44356,Y37.49,Y37.4,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving other forms of conventional warfare
44357,Y37.490,Y37.49,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving other forms of conventional warfare, military personnel"
44358,Y37.491,Y37.49,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving other forms of conventional warfare, civilian"
44359,Y37.5,Y37,diagnosis,20,SEC_Y35-Y38,4,6,18,0,Military operations involving nuclear weapons
44360,Y37.50,Y37.5,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving unspecified effect of nuclear weapon
44361,Y37.500,Y37.50,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving unspecified effect of nuclear weapon, military personnel"
44362,Y37.501,Y37.50,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving unspecified effect of nuclear weapon, civilian"
44363,Y37.51,Y37.5,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving direct blast effect of nuclear weapon
44364,Y37.510,Y37.51,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving direct blast effect of nuclear weapon, military personnel"
44365,Y37.511,Y37.51,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving direct blast effect of nuclear weapon, civilian"
44366,Y37.52,Y37.5,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving indirect blast effect of nuclear weapon
44367,Y37.520,Y37.52,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving indirect blast effect of nuclear weapon, military personnel"
44368,Y37.521,Y37.52,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving indirect blast effect of nuclear weapon, civilian"
44369,Y37.53,Y37.5,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving thermal radiation effect of nuclear weapon
44370,Y37.530,Y37.53,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving thermal radiation effect of nuclear weapon, military personnel"
44371,Y37.531,Y37.53,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving thermal radiation effect of nuclear weapon, civilian"
44372,Y37.54,Y37.5,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operation involving nuclear radiation effects of nuclear weapon
44373,Y37.540,Y37.54,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operation involving nuclear radiation effects of nuclear weapon, military personnel"
44374,Y37.541,Y37.54,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operation involving nuclear radiation effects of nuclear weapon, civilian"
44375,Y37.59,Y37.5,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operation involving other effects of nuclear weapons
44376,Y37.590,Y37.59,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operation involving other effects of nuclear weapons, military personnel"
44377,Y37.591,Y37.59,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operation involving other effects of nuclear weapons, civilian"
44378,Y37.6,Y37,diagnosis,20,SEC_Y35-Y38,4,1,3,0,Military operations involving biological weapons
44379,Y37.6X,Y37.6,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving biological weapons
44380,Y37.6X0,Y37.6X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving biological weapons, military personnel"
44381,Y37.6X1,Y37.6X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving biological weapons, civilian"
44382,Y37.7,Y37,diagnosis,20,SEC_Y35-Y38,4,1,3,0,Military operations involving chemical weapons and other forms of unconventional warfare
44383,Y37.7X,Y37.7,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Military operations involving chemical weapons and other forms of unconventional warfare
44384,Y37.7X0,Y37.7X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving chemical weapons and other forms of unconventional warfare, military personnel"
44385,Y37.7X1,Y37.7X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Military operations involving chemical weapons and other forms of unconventional warfare, civilian"
44386,Y37.9,Y37,diagnosis,20,SEC_Y35-Y38,4,3,3,0,Other and unspecified military operations
44387,Y37.90,Y37.9,diagnosis,20,SEC_Y35-Y38,5,0,0,1,"Military operations, unspecified"
44388,Y37.91,Y37.9,diagnosis,20,SEC_Y35-Y38,5,0,0,1,Military operations involving unspecified weapon of mass destruction [WMD]
44389,Y37.92,Y37.9,diagnosis,20,SEC_Y35-Y38,5,0,0,1,Military operations involving friendly fire
44390,Y38,SEC_Y35-Y38,diagnosis,20,SEC_Y35-Y38,3,10,53,0,Terrorism
44391,Y38.0,Y38,diagnosis,20,SEC_Y35-Y38,4,1,4,0,Terrorism involving explosion of marine weapons
44392,Y38.0X,Y38.0,diagnosis,20,SEC_Y35-Y38,5,3,3,0,Terrorism involving explosion of marine weapons
44393,Y38.0X1,Y38.0X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving explosion of marine weapons, public safety official injured"
44394,Y38.0X2,Y38.0X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving explosion of marine weapons, civilian injured"
44395,Y38.0X3,Y38.0X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving explosion of marine weapons, terrorist injured"
44396,Y38.1,Y38,diagnosis,20,SEC_Y35-Y38,4,1,4,0,Terrorism involving destruction of aircraft
44397,Y38.1X,Y38.1,diagnosis,20,SEC_Y35-Y38,5,3,3,0,Terrorism involving destruction of aircraft
44398,Y38.1X1,Y38.1X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving destruction of aircraft, public safety official injured"
44399,Y38.1X2,Y38.1X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving destruction of aircraft, civilian injured"
44400,Y38.1X3,Y38.1X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving destruction of aircraft, terrorist injured"
44401,Y38.2,Y38,diagnosis,20,SEC_Y35-Y38,4,1,4,0,Terrorism involving other explosions and fragments
44402,Y38.2X,Y38.2,diagnosis,20,SEC_Y35-Y38,5,3,3,0,Terrorism involving other explosions and fragments
44403,Y38.2X1,Y38.2X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving other explosions and fragments, public safety official injured"
44404,Y38.2X2,Y38.2X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving other explosions and fragments, civilian injured"
44405,Y38.2X3,Y38.2X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving other explosions and fragments, terrorist injured"
44406,Y38.3,Y38,diagnosis,20,SEC_Y35-Y38,4,1,4,0,"Terrorism involving fires, conflagration and hot substances"
44407,Y38.3X,Y38.3,diagnosis,20,SEC_Y35-Y38,5,3,3,0,"Terrorism involving fires, conflagration and hot substances"
44408,Y38.3X1,Y38.3X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving fires, conflagration and hot substances, public safety official injured"
44409,Y38.3X2,Y38.3X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving fires, conflagration and hot substances, civilian injured"
44410,Y38.3X3,Y38.3X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving fires, conflagration and hot substances, terrorist injured"
44411,Y38.4,Y38,diagnosis,20,SEC_Y35-Y38,4,1,4,0,Terrorism involving firearms
44412,Y38.4X,Y38.4,diagnosis,20,SEC_Y35-Y38,5,3,3,0,Terrorism involving firearms
44413,Y38.4X1,Y38.4X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving firearms, public safety official injured"
44414,Y38.4X2,Y38.4X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving firearms, civilian injured"
44415,Y38.4X3,Y38.4X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving firearms, terrorist injured"
44416,Y38.5,Y38,diagnosis,20,SEC_Y35-Y38,4,1,4,0,Terrorism involving nuclear weapons
44417,Y38.5X,Y38.5,diagnosis,20,SEC_Y35-Y38,5,3,3,0,Terrorism involving nuclear weapons
44418,Y38.5X1,Y38.5X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving nuclear weapons, public safety official injured"
44419,Y38.5X2,Y38.5X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving nuclear weapons, civilian injured"
44420,Y38.5X3,Y38.5X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving nuclear weapons, terrorist injured"
44421,Y38.6,Y38,diagnosis,20,SEC_Y35-Y38,4,1,4,0,Terrorism involving biological weapons
44422,Y38.6X,Y38.6,diagnosis,20,SEC_Y35-Y38,5,3,3,0,Terrorism involving biological weapons
44423,Y38.6X1,Y38.6X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving biological weapons, public safety official injured"
44424,Y38.6X2,Y38.6X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving biological weapons, civilian injured"
44425,Y38.6X3,Y38.6X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving biological weapons, terrorist injured"
44426,Y38.7,Y38,diagnosis,20,SEC_Y35-Y38,4,1,4,0,Terrorism involving chemical weapons
44427,Y38.7X,Y38.7,diagnosis,20,SEC_Y35-Y38,5,3,3,0,Terrorism involving chemical weapons
44428,Y38.7X1,Y38.7X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving chemical weapons, public safety official injured"
44429,Y38.7X2,Y38.7X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving chemical weapons, civilian injured"
44430,Y38.7X3,Y38.7X,diagnosis,20,SEC_Y35-Y38,6,0,0,1,"Terrorism involving chemical weapons, terrorist injured"
44431,Y38.8,Y38,diagnosis,20,SEC_Y35-Y38,4,3,8,0,Terrorism involving other and unspecified means
44432,Y38.80,Y38.8,diagnosis,20,SEC_Y35-Y38,5,0,0,1,Terrorism involving unspecified means
44433,Y38.81,Y38.8,diagnosis,20,SEC_Y35-Y38,5,2,2,0,Terrorism involving suicide bomber
